timestamp,machine_id,rpm,pressure,temperature,vib_x,vib_y,vib_z,failure_mode,degradation_level,failure_event,rpm_mean_60min,pressure_mean_60min,temperature_mean_60min,vib_x_mean_60min,vib_y_mean_60min,vib_z_mean_60min,rpm_std_60min,pressure_std_60min,temperature_std_60min,vib_x_std_60min,vib_y_std_60min,vib_z_std_60min,rpm_max_60min,pressure_max_60min,temperature_max_60min,vib_x_max_60min,vib_y_max_60min,vib_z_max_60min,vib_overall,vib_x_rms_60min,vib_y_rms_60min,vib_z_rms_60min,vib_x_kurtosis_60min,vib_y_kurtosis_60min,vib_z_kurtosis_60min,vib_x_crest_60min,vib_y_crest_60min,vib_z_crest_60min
14/10/2025 0:40,M01,1640.604675,8.272960125,30.08290912,1.51511878,2.292084439,1.786743538,misalignment,0,0,1640.034644,8.172104543,30.69378194,2.161418531,2.531932213,1.622592606,0.36527488,0.180807856,0.674586149,0.525317714,0.475345691,0.423869425,1640.604675,8.541030922,31.63307652,2.851035293,3.080577713,2.403676733,3.27745152,2.219164755,2.572509435,1.672572852,1.612814305,1.392705028,2.149039368,1.284733495,1.197499092,1.437113325
14/10/2025 0:45,M01,1640.092271,8.251406717,29.98592262,2.005695713,1.749808735,1.468898447,misalignment,0,0,1640.040346,8.17801747,30.63872366,2.13551849,2.491112702,1.656001721,0.365624913,0.182260029,0.705059313,0.524638098,0.52151685,0.390682499,1640.604675,8.541030922,31.63307652,2.851035293,3.080577713,2.403676733,3.040116536,2.193797452,2.540660806,1.697720564,1.635171332,1.350445038,2.421755982,1.299589116,1.212510425,1.415825893
14/10/2025 0:50,M01,1639.452766,8.253924646,30.16006566,2.567723559,3.509302528,2.000742436,misalignment,0,0,1640.036497,8.201802481,30.59535003,2.206881531,2.52683977,1.658819964,0.372029643,0.17068935,0.718140518,0.519919667,0.577274357,0.393242864,1640.604675,8.541030922,31.63307652,2.851035293,3.509302528,2.403676733,4.786583208,2.262325393,2.586579678,1.701010571,1.677012494,1.704525955,2.370098816,1.260223353,1.356734748,1.413087476
14/10/2025 0:55,M01,1639.405406,7.691763207,30.63486546,2.42659106,2.545474043,2.074862066,misalignment,0,0,1639.998731,8.131030171,30.51437217,2.173006254,2.487943085,1.703252646,0.412528581,0.191985531,0.644785397,0.487651178,0.556963073,0.408624654,1640.604675,8.426813486,31.63307652,2.851035293,3.509302528,2.403676733,4.083238282,2.222598227,2.544448468,1.747606699,1.814622593,1.951093127,2.052726241,1.282748838,1.379199686,1.375410574
14/10/2025 1:00,M01,1639.441394,7.880795198,29.67149195,2.596844161,3.093668715,1.858441148,misalignment,0,0,1640.001327,8.116850504,30.43134942,2.229939608,2.591821779,1.732775163,0.408567848,0.204324838,0.68605822,0.494452245,0.542641021,0.405721152,1640.604675,8.426813486,31.63307652,2.851035293,3.509302528,2.403676733,4.446143185,2.279635956,2.643380627,1.775782066,1.902518391,1.923624159,2.132416098,1.250653766,1.327581239,1.353587683
14/10/2025 1:05,M01,1639.655791,8.169384076,29.470082,2.186431839,2.066840957,0.954460021,misalignment,0,0,1639.98104,8.128837922,30.37594333,2.186096321,2.511026401,1.642798047,0.419982396,0.20269366,0.737118601,0.470514742,0.542610299,0.450099174,1640.604675,8.426813486,31.63307652,2.851035293,3.509302528,2.403676733,3.156471077,2.232028801,2.564204365,1.698379301,2.014799522,1.997126165,1.990088062,1.277329079,1.36857365,1.415276747
14/10/2025 1:10,M01,1639.688744,8.183138799,29.19910967,2.570339666,3.056222399,1.8815936,misalignment,0,0,1639.945737,8.143697568,30.25394905,2.176529878,2.584100507,1.688892078,0.425704426,0.199283057,0.803441648,0.460506491,0.552829552,0.443252874,1640.604675,8.426813486,31.63307652,2.851035293,3.509302528,2.403676733,4.414468918,2.220737794,2.637750475,1.741395073,2.071173207,1.840085323,2.160691264,1.283823466,1.330414897,1.380316718
14/10/2025 1:15,M01,1640.309576,8.098811345,30.2197406,2.028423617,3.089816475,2.077597267,misalignment,0,0,1639.957608,8.132741357,30.13617106,2.162506424,2.601925479,1.743205833,0.43433794,0.19769763,0.676449358,0.462394661,0.566376423,0.447995092,1640.604675,8.426813486,31.33381478,2.851035293,3.509302528,2.403676733,4.240032856,2.207357119,2.657831183,1.795199491,1.996566189,1.730115723,2.320423292,1.291605816,1.320363216,1.338946866
14/10/2025 1:20,M01,1639.664701,7.44968139,29.94516243,2.472558411,3.206354722,2.050592625,misalignment,0,0,1639.947199,8.087133251,30.02045003,2.226309953,2.713204972,1.745980267,0.440187209,0.278487163,0.562046472,0.446360638,0.540293785,0.449945714,1640.604675,8.426813486,31.31370275,2.851035293,3.509302528,2.403676733,4.538632593,2.266956258,2.762077505,1.798340154,2.45931564,1.957373341,2.303565163,1.257649009,1.270530071,1.336608499
14/10/2025 1:25,M01,1639.949313,7.811399109,30.15900066,2.541916761,2.774895856,2.080353072,misalignment,0,0,1639.92277,8.050704271,29.92422485,2.323391279,2.69945657,1.719036628,0.430335093,0.283990431,0.394328067,0.363905381,0.536084168,0.415330276,1640.604675,8.426813486,30.63486546,2.851035293,3.509302528,2.080353072,4.299913573,2.349369824,2.74781789,1.764429435,3.05359059,1.978574601,2.323551574,1.213531928,1.277123401,1.179051443
14/10/2025 1:30,M01,1640.062571,7.556287906,28.77161221,1.932266882,1.884109341,2.07893037,misalignment,0,0,1639.88676,7.978160473,29.81796062,2.307912145,2.67662366,1.809191603,0.394733331,0.290296773,0.512430149,0.377145093,0.566225242,0.357802035,1640.604675,8.272960125,30.63486546,2.851035293,3.509302528,2.080353072,3.406680906,2.335988803,2.730971925,1.841338651,2.63146038,1.865375895,3.640424198,1.220483287,1.28500132,1.129804706
14/10/2025 1:35,M01,1640.741158,8.474066633,29.17658096,2.395832718,2.184069719,1.762646469,misalignment,0,0,1639.922364,8.007801596,29.78971194,2.269978597,2.621053994,1.839655088,0.451893777,0.322309077,0.539257081,0.338459405,0.580117587,0.334316571,1640.741158,8.474066633,30.63486546,2.596844161,3.509302528,2.080353072,3.690135163,2.292991795,2.679256567,1.867293349,2.882711298,1.65334977,5.148244931,1.132513499,1.309804582,1.114100831
14/10/2025 1:40,M01,1640.804048,7.65382972,30.1556966,2.541104333,1.484167662,1.592662283,misalignment,0,0,1639.938978,7.956207396,29.79577757,2.355477394,2.553727596,1.82348165,0.481927353,0.325542632,0.543249388,0.247914529,0.662762538,0.341721593,1640.804048,8.474066633,30.63486546,2.596844161,3.509302528,2.080353072,3.346122835,2.367406506,2.631382584,1.852600291,1.823898353,1.671114426,4.432240243,1.096915192,1.333634474,1.122936816
14/10/2025 1:45,M01,1640.96264,8.074288606,29.54345374,3.238086201,2.34342367,1.868499239,misalignment,0,0,1640.011509,7.941447553,29.75890516,2.458176601,2.603195507,1.856781716,0.565367893,0.31477905,0.544185476,0.33113624,0.617941842,0.322983355,1640.96264,8.474066633,30.63486546,3.238086201,3.509302528,2.080353072,4.412269954,2.47853703,2.669580109,1.882355812,4.015507177,1.983999424,6.190251458,1.306450604,1.314552246,1.105185884
14/10/2025 1:50,M01,1641.84378,8.246136757,29.93174003,1.936286398,2.900630252,1.515136379,misalignment,0,0,1640.21076,7.940798562,29.73987803,2.405556837,2.552472818,1.816314545,0.743741216,0.314083497,0.532755608,0.360971679,0.55897124,0.333554748,1641.84378,8.474066633,30.63486546,3.238086201,3.206354722,2.080353072,3.802433316,2.430256339,2.607974104,1.844176166,3.530322966,2.043433253,4.681002883,1.332405207,1.229442699,1.128066348
14/10/2025 1:55,M01,1642.242385,7.814341917,29.72061207,2.412369948,3.381081014,2.195810729,misalignment,0,0,1640.447175,7.951013455,29.66369024,2.404371745,2.622106732,1.8263936,0.899134043,0.307164957,0.452450667,0.360919685,0.607924434,0.34374911,1642.242385,8.474066633,30.2197406,3.238086201,3.381081014,2.195810729,4.698172235,2.429076214,2.685929663,1.855809818,3.541301512,1.95978024,4.430494606,1.333052533,1.258812195,1.183208919
14/10/2025 2:00,M01,1642.547116,7.711724855,29.50062889,2.509900751,2.758722489,1.958683225,misalignment,0,0,1640.705985,7.93692426,29.64945166,2.397126461,2.594194546,1.834747107,1.021906619,0.314469219,0.45486491,0.357561694,0.591779856,0.345810521,1642.547116,8.474066633,30.2197406,3.238086201,3.381081014,2.195810729,4.212670356,2.42144821,2.655346517,1.864380984,3.727502534,2.039710023,4.469260668,1.337251892,1.273310656,1.177769323
14/10/2025 2:05,M01,1642.352461,7.992357836,28.60664499,3.108892379,2.951130419,2.221368737,misalignment,0,0,1640.930708,7.922172073,29.57749857,2.473998172,2.667885335,1.940322833,1.0655428,0.306627339,0.545149543,0.404257051,0.574960457,0.224873743,1642.547116,8.474066633,30.2197406,3.238086201,3.381081014,2.221368737,4.82792519,2.504091067,2.72408579,1.952231257,2.646363853,2.55311873,2.330200381,1.293118387,1.241180078,1.137861475
14/10/2025 2:10,M01,1642.422369,7.476072141,28.82067403,2.501909016,2.403271881,1.572090038,misalignment,0,0,1641.15851,7.863249851,29.54596227,2.468295618,2.613472792,1.914530869,1.068093038,0.319582563,0.578928401,0.403255896,0.565690302,0.248708257,1642.547116,8.474066633,30.2197406,3.238086201,3.381081014,2.221368737,3.808770346,2.498308888,2.669003264,1.929282146,2.699315048,2.415217253,1.765931581,1.296111228,1.266795384,1.151396514
14/10/2025 2:15,M01,1641.596523,7.995528852,28.98913295,2.094036378,1.976970229,1.248676558,misalignment,0,0,1641.265755,7.854642977,29.44341163,2.473763348,2.520735605,1.845454144,1.039326633,0.31400387,0.557316711,0.397148054,0.571687349,0.307471499,1642.547116,8.474066633,30.15900066,3.238086201,3.381081014,2.221368737,3.138884003,2.502815974,2.579476474,1.868786101,2.767856659,2.090500485,2.124335555,1.293777183,1.310762493,1.188669337
14/10/2025 2:20,M01,1641.175053,7.854777127,30.11981983,2.528967901,2.930058313,1.588582982,misalignment,0,0,1641.391618,7.888400955,29.45796641,2.478464139,2.497710904,1.80695334,0.911390165,0.287135326,0.573652822,0.39746621,0.546576165,0.308373918,1642.547116,8.474066633,30.15900066,3.238086201,3.381081014,2.221368737,4.183839893,2.50750851,2.551942359,1.830915156,2.734996459,2.226782586,1.927805745,1.291356017,1.324904931,1.213255966
14/10/2025 2:25,M01,1641.499003,8.115256107,29.0711229,3.239338464,2.831948298,1.701161874,misalignment,0,0,1641.520759,7.913722371,29.36730993,2.536582614,2.502465274,1.775354074,0.790173341,0.293064302,0.537623464,0.454487092,0.54944703,0.297030985,1642.547116,8.474066633,30.1556966,3.239338464,3.381081014,2.221368737,4.626791174,2.573634913,2.557159912,1.797986988,2.081653301,2.197873652,2.1164815,1.258662776,1.322201634,1.235475424
14/10/2025 2:30,M01,1640.609773,7.508726073,28.47771847,1.959272483,2.089117922,0.835186317,misalignment,0,0,1641.566359,7.909758885,29.34281879,2.538833081,2.519549322,1.671708736,0.710105222,0.298607013,0.572772227,0.451278224,0.53136206,0.385339288,1642.547116,8.474066633,30.1556966,3.239338464,3.381081014,2.221368737,2.983403851,2.575335793,2.57039795,1.711935338,2.080189844,2.403374928,3.137699293,1.257831493,1.315392044,1.297577477
14/10/2025 2:35,M01,1640.65665,8.174326895,28.55957138,1.849623508,3.334581933,1.897443776,misalignment,0,0,1641.559317,7.884780574,29.29140132,2.493315647,2.61542534,1.682941845,0.719391267,0.256708827,0.615176596,0.492661702,0.56786899,0.390165755,1642.547116,8.246136757,30.1556966,3.239338464,3.381081014,2.221368737,4.259206108,2.537540575,2.671338984,1.723901619,1.912015478,2.413779904,3.061957176,1.276566174,1.265687745,1.28857048
14/10/2025 2:40,M01,1640.665995,8.257634371,28.62093441,1.701148099,2.196035098,2.26635945,misalignment,0,0,1641.547812,7.935097628,29.16350447,2.423319294,2.674747627,1.739083275,0.733532301,0.266320658,0.577541262,0.542412362,0.467210457,0.423075951,1642.547116,8.257634371,30.11981983,3.239338464,3.381081014,2.26635945,3.585088585,2.478340165,2.711894174,1.785633723,1.833074924,1.824305305,2.808591932,1.307059664,1.246759939,1.269218553
14/10/2025 2:45,M01,1640.860988,7.790782076,28.15990951,1.756312269,2.128723588,1.546974225,misalignment,0,0,1641.539341,7.911472084,29.04820912,2.299838133,2.656855953,1.712289524,0.741448559,0.265423928,0.630470111,0.507615188,0.48483053,0.424314248,1642.547116,8.257634371,30.11981983,3.239338464,3.381081014,2.26635945,3.163736106,2.35062882,2.697101372,1.759822277,2.24593618,1.7021095,2.636780689,1.378073151,1.253598048,1.287834277
14/10/2025 2:50,M01,1640.013195,8.09997088,28.62305242,1.497564247,2.053775976,2.149842318,misalignment,0,0,1641.386793,7.899291594,28.93915182,2.263277954,2.586284763,1.765181686,0.853036873,0.251667071,0.574442623,0.55019325,0.507236999,0.436877402,1642.547116,8.257634371,30.11981983,3.239338464,3.381081014,2.26635945,3.329041368,2.323771429,2.631485791,1.814062594,2.142540248,1.642395996,2.690427999,1.39400047,1.284856268,1.249328142
14/10/2025 2:55,M01,1638.998106,7.990563201,28.75098463,2.309151863,2.131048936,1.366038086,misalignment,0,0,1641.116436,7.913976701,28.85834953,2.254676446,2.482115424,1.696033966,1.048854847,0.251400746,0.520157865,0.548454597,0.454823309,0.428101291,1642.547116,8.257634371,30.11981983,3.239338464,3.334581933,2.26635945,3.426311712,2.315016512,2.520024312,1.744857979,2.198115918,1.848753587,2.458724031,1.399272293,1.323234033,1.298879036
14/10/2025 3:00,M01,1639.553361,8.399069402,29.48442558,2.327762605,2.730704514,1.784934063,misalignment,0,0,1640.866956,7.971255413,28.85699926,2.239498268,2.479780592,1.681554869,1.033552574,0.278022987,0.518356915,0.543244839,0.453343771,0.42129462,1642.422369,8.399069402,30.11981983,3.239338464,3.334581933,2.26635945,4.007644632,2.299102984,2.517480019,1.729255669,2.338623765,1.879173191,2.553014419,1.408957531,1.32457136,1.310598248
14/10/2025 3:05,M01,1639.609153,8.189911063,28.83585593,2.156071634,2.541467818,1.736427781,misalignment,0,0,1640.638347,7.987718182,28.87610017,2.160096539,2.445642042,1.641143122,0.976949918,0.285143872,0.512482767,0.4692085,0.429415637,0.386640006,1642.422369,8.399069402,30.11981983,3.239338464,3.334581933,2.26635945,3.758042709,2.206315319,2.479958932,1.682374424,3.40615402,2.39227621,3.000405093,1.468211926,1.344611755,1.347119534
14/10/2025 3:10,M01,1639.814678,7.978471189,28.02277724,2.298286755,3.270294252,2.165476094,misalignment,0,0,1640.42104,8.02958477,28.80960877,2.143128017,2.517893906,1.69059196,0.821737038,0.235805661,0.568975087,0.459300691,0.490267806,0.413983962,1641.596523,8.399069402,30.11981983,3.239338464,3.334581933,2.26635945,4.546012893,2.187778568,2.561273518,1.736433703,3.814017392,1.764387372,2.675278673,1.480651887,1.301923402,1.305180524
14/10/2025 3:15,M01,1640.62349,7.565079265,27.38210386,2.469801494,2.711871212,2.300286112,misalignment,0,0,1640.339954,7.993713971,28.67568968,2.174441777,2.579135655,1.77822609,0.739047047,0.271496257,0.697488261,0.468369253,0.461618682,0.42313664,1641.499003,8.399069402,30.11981983,3.239338464,3.334581933,2.300286112,4.329605189,2.220199537,2.616729807,1.823790629,3.327060383,1.770891053,3.083681351,1.45903033,1.274331772,1.261266549
14/10/2025 3:20,M01,1640.710843,7.656392065,26.94259177,2.07318039,3.304123552,2.564553823,misalignment,0,0,1640.30127,7.977181882,28.41092067,2.136459484,2.610307758,1.859556993,0.702612469,0.286358849,0.702480902,0.455304151,0.498617199,0.474098281,1641.499003,8.399069402,29.48442558,3.239338464,3.334581933,2.564553823,4.668216542,2.180478352,2.653602729,1.91415533,3.983020293,1.612645401,2.942296863,1.485609092,1.256624398,1.33978355
14/10/2025 3:25,M01,1639.729112,7.873551956,28.17155929,2.265729348,2.859687231,1.866050384,misalignment,0,0,1640.153779,7.95703987,28.33595704,2.055325391,2.612619336,1.873297703,0.607682801,0.284256855,0.67300317,0.301766968,0.499801024,0.471472398,1640.860988,8.399069402,29.48442558,2.469801494,3.334581933,2.564553823,4.097985429,2.075532982,2.65608059,1.926916359,1.998486457,1.593809636,3.08676745,1.189960129,1.255452092,1.330910816
14/10/2025 3:30,M01,1639.573481,7.778628031,28.22483769,1.141877105,1.896586408,2.202603948,misalignment,0,0,1640.067421,7.9795317,28.31488364,1.98720911,2.596575043,1.987249172,0.61061704,0.254700625,0.672119313,0.401268444,0.520783683,0.34642283,1640.860988,8.399069402,29.48442558,2.469801494,3.334581933,2.564553823,3.122881278,2.024005529,2.644015184,2.014737531,2.573201798,1.626115504,2.224303411,1.220254322,1.261181083,1.27289723
14/10/2025 3:35,M01,1639.983131,7.820042826,28.30063628,2.982648814,2.835872134,1.41236241,misalignment,0,0,1640.011294,7.950008027,28.29330572,2.081627885,2.555015893,1.946825725,0.581807264,0.250568129,0.667691525,0.489542602,0.47436609,0.384106717,1640.860988,8.399069402,29.48442558,2.982648814,3.304123552,2.564553823,4.351221929,2.133742162,2.595067912,1.981255547,2.797307131,1.813778455,1.838527952,1.39784875,1.273232017,1.2944084
14/10/2025 3:40,M01,1639.770834,8.26863547,27.50952006,2.875907207,3.022770789,1.292099128,misalignment,0,0,1639.936698,7.950924785,28.20068785,2.179524478,2.623910534,1.865637364,0.5465519,0.251813,0.694653234,0.522866349,0.477514858,0.412352914,1640.860988,8.399069402,29.48442558,2.982648814,3.304123552,2.564553823,4.367780404,2.236276757,2.663442364,1.906952575,2.742852967,1.762347133,1.801398569,1.333756569,1.240546293,1.344844049
14/10/2025 3:45,M01,1639.619812,8.028859002,27.24669579,2.550640766,2.377937124,1.708835919,misalignment,0,0,1639.833266,7.970764529,28.12458671,2.245718519,2.644678329,1.879125839,0.46745309,0.247388602,0.747536296,0.514633172,0.459084269,0.403534545,1640.710843,8.399069402,29.48442558,2.982648814,3.304123552,2.564553823,3.883358531,2.299136438,2.680954798,1.918432703,3.199253095,1.956215911,1.915201239,1.297290915,1.232442842,1.336796343
14/10/2025 3:50,M01,1639.319434,8.234395967,27.10099376,2.161300352,1.953150394,1.81325129,misalignment,0,0,1639.775453,7.98196662,27.99774849,2.301029861,2.636292864,1.851076587,0.485721293,0.25664155,0.783531336,0.459644111,0.471606879,0.394605941,1640.710843,8.399069402,29.48442558,2.982648814,3.304123552,2.564553823,3.431311107,2.342734529,2.674681045,1.88923853,4.751687642,1.952427272,2.108549524,1.273148441,1.23533367,1.357453695
14/10/2025 3:55,M01,1640.053862,7.982691895,27.56346312,1.676849041,2.08469453,1.243164018,misalignment,0,0,1639.863432,7.981310678,27.89878836,2.248337959,2.632429996,1.840837081,0.423785574,0.256627639,0.754191724,0.493615446,0.476288087,0.409643915,1640.710843,8.399069402,29.48442558,2.982648814,3.304123552,2.564553823,2.950123856,2.297471459,2.671635049,1.882154426,3.446541342,1.92175095,2.111470167,1.298231063,1.236742104,1.362562916
14/10/2025 4:00,M01,1640.675995,7.944062532,25.74878845,2.363108608,2.017107155,1.226377701,misalignment,0,0,1639.956985,7.943393438,27.58748527,2.25128346,2.57296355,1.794290717,0.47045668,0.220340164,0.80916318,0.49423754,0.506492662,0.446636513,1640.710843,8.26863547,28.83585593,2.982648814,3.304123552,2.564553823,3.340210448,2.300476487,2.618262467,1.844543215,3.446611602,1.636150695,1.858153811,1.296535231,1.261952762,1.390346294
14/10/2025 4:05,M01,1639.771442,7.802304119,25.84982645,2.395267971,2.618474186,1.094632923,misalignment,0,0,1639.970509,7.91109286,27.33864948,2.271216488,2.579380747,1.740807813,0.461801647,0.209037403,0.848538501,0.494871567,0.506545166,0.49047044,1640.710843,8.26863547,28.30063628,2.982648814,3.304123552,2.564553823,3.713749716,2.320110783,2.624578197,1.803032535,3.556829381,1.635662844,1.70444201,1.285563101,1.258916025,1.422355822
14/10/2025 4:10,M01,1640.724096,7.673377888,25.32798395,1.956639093,1.57725753,1.387432507,misalignment,0,0,1640.046294,7.885668418,27.11408337,2.242745849,2.438294354,1.675970847,0.506373686,0.21843966,0.994977354,0.502934639,0.531763197,0.480554486,1640.724096,8.26863547,28.30063628,2.982648814,3.304123552,2.564553823,2.870739768,2.293855617,2.49088079,1.737977707,3.180228145,1.835798569,2.003878914,1.300277486,1.32648803,1.475596501
14/10/2025 4:15,M01,1640.337448,8.006736565,26.4637939,2.294623562,2.051865401,1.515347819,misalignment,0,0,1640.022457,7.922473193,27.03755754,2.228147688,2.383293869,1.610559322,0.482922449,0.195517897,1.007722287,0.498265675,0.535017033,0.439518843,1640.724096,8.26863547,28.30063628,2.982648814,3.304123552,2.564553823,3.430995181,2.278644717,2.437720101,1.664626107,3.222546235,1.855736902,2.876670724,1.308957378,1.355415476,1.540618528
14/10/2025 4:20,M01,1641.351784,8.319217776,26.57836062,2.039002804,3.085932253,2.048381767,misalignment,0,0,1640.075869,7.977708669,27.00720495,2.225299556,2.365111261,1.567544985,0.589634383,0.206814658,1.016291575,0.499328558,0.503666699,0.354750249,1641.351784,8.319217776,28.30063628,2.982648814,3.085932253,2.202603948,4.228046614,2.276073308,2.413771201,1.603919482,3.183188105,1.637936449,1.941950249,1.310436181,1.278469248,1.373263416
14/10/2025 4:25,M01,1640.695186,7.948962678,27.28469775,1.616476869,2.598604092,2.261817656,misalignment,0,0,1640.156375,7.983992896,26.93329982,2.171195183,2.343354333,1.60052559,0.603767983,0.204494753,0.95427611,0.528851431,0.485678039,0.400474895,1641.351784,8.319217776,28.30063628,2.982648814,3.085932253,2.261817656,3.805464466,2.229454052,2.389044947,1.645812047,2.515881003,1.811741175,1.84638092,1.337838208,1.291701212,1.374286729
14/10/2025 4:30,M01,1641.246471,8.150266584,26.51502289,2.023287459,2.170291615,0.941645206,misalignment,0,0,1640.295791,8.014962775,26.79081525,2.244646046,2.3661631,1.495445695,0.648438316,0.198622931,0.867616124,0.423638228,0.468927304,0.393504668,1641.351784,8.319217776,28.30063628,2.982648814,3.085932253,2.261817656,3.112965392,2.280997466,2.408380417,1.542173766,2.265197874,1.966359316,2.406241665,1.307607246,1.281330903,1.466642544
14/10/2025 4:35,M01,1640.963658,7.714261613,26.7247381,2.412178344,2.87008303,2.056189893,misalignment,0,0,1640.377502,8.006147674,26.6594904,2.19710684,2.369014008,1.549097986,0.666971755,0.210077191,0.726021987,0.360613379,0.47213559,0.423866784,1641.351784,8.319217776,27.56346312,2.875907207,3.085932253,2.261817656,4.275967474,2.224069163,2.41175525,1.601373067,2.488079543,1.94187891,1.828970267,1.293083531,1.279537902,1.412423939
14/10/2025 4:40,M01,1640.886218,7.877501263,26.25442476,1.645800622,2.047902566,0.991980576,misalignment,0,0,1640.47045,7.973553157,26.55489913,2.094597958,2.28777499,1.524088106,0.652299223,0.195484924,0.681471865,0.322988018,0.43154579,0.448545024,1641.351784,8.319217776,27.56346312,2.550640766,3.085932253,2.261817656,2.808307332,2.117302158,2.324785336,1.583436497,1.750539472,2.354044571,1.724289345,1.204665454,1.327405247,1.428423343
14/10/2025 4:45,M01,1641.328372,7.951786011,25.95524499,2.70043046,3.229459539,2.073302541,misalignment,0,0,1640.61283,7.967130408,26.44727823,2.107080432,2.358735191,1.554460325,0.636011369,0.194767452,0.66404123,0.344399622,0.510504727,0.4738195,1641.351784,8.319217776,27.56346312,2.70043046,3.229459539,2.261817656,4.692581061,2.132724734,2.408843883,1.619303269,1.995698516,1.999575654,1.491047425,1.266187998,1.340667845,1.396784468
14/10/2025 4:50,M01,1640.958938,8.011927426,25.51157984,3.022334665,2.633917227,1.400311136,misalignment,0,0,1640.749456,7.948591363,26.31482707,2.178833292,2.41546576,1.520048645,0.492907226,0.176771425,0.680115368,0.43460441,0.499032853,0.468278603,1641.351784,8.319217776,27.56346312,3.022334665,3.229459539,2.261817656,4.246515991,2.218209959,2.462266398,1.58478989,2.319427677,2.013352953,1.636010865,1.362510637,1.311580072,1.427203486
14/10/2025 4:55,M01,1641.117035,7.942939006,26.24495403,1.684252946,1.971243592,1.60921827,misalignment,0,0,1640.838053,7.945278622,26.20495131,2.179450284,2.406011516,1.550553166,0.450212384,0.176446467,0.555062987,0.433831544,0.506881984,0.46045957,1641.351784,8.319217776,27.28469775,3.022334665,3.229459539,2.261817656,3.051572173,2.218677353,2.454467352,1.612007926,2.32364759,1.940407168,1.649501164,1.362223606,1.315747605,1.403105791
14/10/2025 5:00,M01,1641.271209,7.945948591,25.99830499,2.568589502,3.253498423,1.86955563,misalignment,0,0,1640.887655,7.945435793,26.22574436,2.196573691,2.509044121,1.604151327,0.463331852,0.176446126,0.540914549,0.445634207,0.544878773,0.456712845,1641.351784,8.319217776,27.28469775,3.022334665,3.253498423,2.261817656,4.547322539,2.237627466,2.562704471,1.662680331,2.090611382,1.849971937,1.654077788,1.35068715,1.269556619,1.360344266
14/10/2025 5:05,M01,1641.867323,7.89340217,25.31125038,3.211246634,3.075615917,1.730362659,misalignment,0,0,1641.062311,7.953027298,26.18086302,2.264571913,2.547139266,1.657128805,0.394185012,0.171621899,0.594618823,0.532497117,0.56868552,0.42821976,1641.867323,8.319217776,27.28469775,3.211246634,3.253498423,2.261817656,4.771338716,2.321251753,2.604682589,1.707093151,2.009786281,1.684240528,2.01265558,1.383411614,1.249095931,1.324952686
14/10/2025 5:10,M01,1642.551142,8.073570071,25.5402055,2.48547001,2.570085895,1.437897272,misalignment,0,0,1641.214565,7.986376646,26.19854815,2.308641156,2.629874963,1.661334202,0.56674922,0.149840964,0.569575054,0.526545616,0.480070927,0.425569986,1642.551142,8.319217776,27.28469775,3.211246634,3.253498423,2.261817656,3.853628322,2.363042548,2.669738703,1.710569689,1.985424653,1.541669378,2.068325778,1.358945753,1.218657998,1.322259871
14/10/2025 5:15,M01,1643.491163,8.047246632,25.16634858,2.174494975,2.100042012,1.701149508,misalignment,0,0,1641.477375,7.989752485,26.0904277,2.298630441,2.63388968,1.676817676,0.804418778,0.150794662,0.634133155,0.527976349,0.474972108,0.423148837,1643.491163,8.319217776,27.28469775,3.211246634,3.253498423,2.261817656,3.468791504,2.353557097,2.672858671,1.725065568,1.980643623,1.547768557,2.178300254,1.36442266,1.217235486,1.311148804
14/10/2025 5:20,M01,1643.643539,7.845704105,25.22631298,2.02472736,1.8704809,1.538497959,misalignment,0,0,1641.668354,7.950293013,25.97775707,2.29744082,2.532602067,1.634327359,1.016088904,0.114275302,0.659176697,0.528630192,0.498809842,0.40776683,1643.643539,8.150266584,27.28469775,3.211246634,3.253498423,2.261817656,3.156769813,2.352529854,2.577236935,1.680310553,1.97445353,1.609785743,2.267222931,1.365018441,1.262397872,1.346071208
14/10/2025 5:25,M01,1643.848347,7.734584048,26.41328076,2.150397696,1.717619383,1.359402187,misalignment,0,0,1641.931118,7.932428127,25.90513898,2.341934223,2.459186675,1.55912607,1.14151333,0.13015586,0.539187893,0.486929387,0.550378921,0.362188881,1643.848347,8.150266584,26.7247381,3.211246634,3.253498423,2.073302541,3.069592953,2.387885629,2.515009539,1.597223577,2.204307605,1.573128359,2.263631813,1.344807555,1.293632638,1.298066577
14/10/2025 5:30,M01,1643.564452,7.749465782,25.8207371,1.66217657,2.957494467,2.280144114,misalignment,0,0,1642.124283,7.89902806,25.84728184,2.311841649,2.524786913,1.670667646,1.209239632,0.120219829,0.503889898,0.518544331,0.55965055,0.360841789,1643.848347,8.073570071,26.7247381,3.211246634,3.253498423,2.280144114,4.087622983,2.364549149,2.581018591,1.706014833,2.023552612,1.471888419,2.445644144,1.358079884,1.260548233,1.336532408
14/10/2025 5:35,M01,1643.181404,8.363904352,25.84035457,2.218925451,2.723893263,1.474714822,misalignment,0,0,1642.309095,7.953164955,25.77358321,2.295737241,2.512604432,1.62221139,1.184960779,0.166728567,0.421889252,0.518145662,0.553002474,0.342964186,1643.848347,8.363904352,26.41328076,3.211246634,3.253498423,2.280144114,3.810250447,2.348725504,2.56778279,1.65511093,2.06434456,1.525124871,2.862467894,1.367229431,1.267045809,1.377638243
